Gene	SRR3719478	SRR3719504	SRR3719505	SRR3719506	SRR3719510	SRR3719511	SRR3719533	SRR3719534	SRR3719535	SRR3719539	SRR3719541	SRR3719544	SRR3719545	SRR3719562	SRR3719563	SRR3719564	SRR3719565	SRR3719566	SRR3719567	SRR3719568	SRR3719569	SRR3719571	SRR3719572	SRR3719573	SRR3719574	SRR3719625	SRR3719629	SRR3719644	SRR3719645	SRR3719646	SRR3719647	SRR3719653	SRR3719654	SRR3719655	SRR3719656	SRR3719657	SRR3719691	SRR3719692	SRR3719693	SRR3719695	SRR3719696	SRR3719708	SRR3724190	SRR3724307	SRR3724308	SRR3724309	SRR3724310	SRR3724311	SRR3724312	SRR3724315	SRR3724357	SRR3724365	SRR3724366	SRR3724382	SRR3724388	SRR3724456	SRR3724464	SRR3724465	SRR3724466	SRR3724467	SRR3724468	SRR3724469	SRR3724470	SRR3724482	SRR3724508	SRR3724533	SRR3724534	SRR3724641	SRR3724643	SRR3724644	SRR3724645	SRR3724646	SRR3724647	SRR3724648	SRR3725015	SRR3725054	SRR3725353	SRR3725354	SRR3725355	SRR3725726	SRR3725727	SRR3725728	SRR3725729	SRR3725730	SRR3725731
Bin_metabat_SRR3724648.29	0.000308548	0.000170427	0	0.000154692	9.14601E-05	0.000101933	0.000125024	0	0.000135488	0	5.32465E-05	0	0	0	0	0	0	0	0	0	0	6.98001E-05	0	0.000108573	0	0	0	3.23972E-05	0	0	0	0	9.71812E-05	8.5961E-05	0	7.2506E-05	9.58086E-05	0	0	7.03134E-05	6.13714E-05	0	0	0.000246581	0	0	0	0	0	0	0	0	0	0	0	0.000643632	0.000814223	0.000301872	0.00035017	0	0	0.000111426	0.000321568	0.000244019	0.000775627	0	0	0	0	0	0	0	0.002029439	0.007851158	0.010611371	0.000356218	0.001087653	0.001577406	0.002953676	0.001499678	0.000220383	0	0	0	8.27859E-05
Bin_metabat_SRR3719656.107	0	0	0	0	0	0	0	0	0	0.000308073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255091	0	0	0	0	0	0	0	0	0	0.001682081	0	0	0	0	0	0	0	0.000722936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3719653.134	0	0	0	0	0	0	0	0	0	0.000390639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001629075	0	0	0.000268963	0	0	0	0	0	0	0	0.001363694	0	0	0	0	0	0	0	0	0	0	0	0.000124042	0	0	0	0	0	0	0	0	0	0	0	0.000180065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3724309.33	0.000867156	0.003369536	0.006299992	0.000819805	0.003478712	0.003614959	0.000403	0.006053855	0.000690089	0	0.004395397	0.000410393	0.001093148	0.002629055	0.001979035	0.002664137	0.004783143	0	0.000525032	0.000900388	0.001636204	0.000898176	0.001177036	0.001140574	0	0.000651751	0.00172493	0.001963265	0.001970084	0.001704806	0.002426123	0	0.00162522	0.002954956	0	0.001980623	0.001171247	0.001508314	0.001449575	0.001944822	0.002018947	0.001721767	0	0.00380967	0.000108167	0.011844037	0.007749392	0.000836	0.002384811	0.000714901	0.001299949	0.003726514	0.005906738	0.012595644	0	0.003808125	0.001239948	0.002923999	0.002533017	0.003744675	0.002389687	0.000674679	0.003733053	0.00450935	0.006185712	0.007997463	0	0.003278785	0.001051407	0.004154884	0.002536478	0.006483466	0.00070271	0.001420545	0.002898374	0.000532136	0.001712852	0.005518261	0.004943007	0.00454397	0.00434562	0.000286992	0.004204433	0.000941033	0.001260108
Bin_metabat_SRR3724467.2	0.001053203	0.004277457	0.011034223	0.000677065	0.001341947	0.002424084	0.000831931	0.006653463	0.002678315	5.43851E-05	0.002424896	0.003040046	0.005707467	0.008723044	0.005949184	0.014782107	0.026142286	0.000166998	0.004124443	0.005726968	0.007769747	0.005536491	0.011924069	0.010464347	0.00016859	0.00408945	0.00747487	0.005255621	0.009340179	0.016985542	0.02006571	0.000118236	0.000750181	0.001236959	0	0.001373155	0.006811793	0.010145165	0.01281956	0.008757158	0.009321671	0.008202448	0	0.003796621	0.000935779	0.02521332	0.018367257	0.001285324	0.001677847	0.001089198	0.000969626	0.001831875	0.004224971	0.005617387	0.00028353	0.001415721	0.000783083	0.001638902	0.001322025	0.007423172	0.005246654	0.001137275	0.003083682	0.001938986	0.003916095	0.013057071	0	0.001780223	0.005107824	0.004381844	0.002101228	0.005657302	0.000861675	0.001471082	0.001559825	0.002203359	0.002419844	0.003257505	0.001646141	0.00259956	0.007159267	0.003048963	0.007833764	0.00161557	0.010034459
Bin_metabat_SRR3719539.78	0	0	0	0.000105201	4.20229E-05	0	0.000166301	0	0.000165486	0.001565361	0	0.000167687	0.000146122	0	9.6181E-05	0	0	0.001047035	0.000118085	0.000124897	7.03563E-05	0	0	0	0	6.93268E-05	7.16408E-05	0	0	0	0	0.000134955	0.000103511	6.01431E-05	0.000106256	7.38347E-05	6.14285E-05	0	0	5.15872E-05	4.08629E-05	6.51493E-05	0.000118823	0	7.86419E-05	0	0	0	0	0	5.38648E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90495E-05	0	0	0	7.61046E-05	0	0	0	0	0	0	0	0	8.78415E-05	0	0	0
Bin_maxbin_SRR3724641.011	0.000660533	0.005927396	0.006019075	0.000139562	0.000441731	0.001780531	0.000170915	0.007547354	0.000773841	0	0.001438538	0.000162526	0.000713496	0.001715786	0.001055244	0.022680449	0.005544109	0.000118143	0.000230445	0.000785622	0.001036282	0.00268889	0.003827864	0.006861952	0	0.000237555	0.000823245	0.001627166	0.011280618	0.00457561	0.00508897	3.29777E-05	0.000246029	0.000461001	0	0.000336693	0.000553283	0.007972815	0.005644171	0.002715924	0.003329859	0.00384596	0	0.003064055	0	0.007899403	0.011177323	0.000204187	0.000412115	0.000215714	0.000385201	0.0014992	0.002200189	0.004511248	0	0.003821566	0.000328128	0.001391372	0.000983643	0.002364451	0.0033501	0.000133772	0.002159031	0.006845925	0.009840869	0.003035372	0	0.008975035	0.000361776	0.005836799	0.010060759	0.002243506	0.000685088	0.006968456	0.004666144	0.00025558	0.002493972	0.01418258	0.022376288	0.007583814	0.005490517	0.000153533	0.011566512	0.012609567	0.007485155
Bin_metabat_SRR3724646.21	0	8.6262E-05	0.000172293	0	0	0	0	0.000117957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98033E-05	0	0	0	0	0	0	0.000254555	0	0.000238842	0	0.000130038	6.52469E-05	0.000233294	0.000142823	0	9.95324E-05	0.000805155	0.002767227	0.01954881	0	0.001447086	0.00010842	0.013372001	0.003162151	0.024595501	0.000152579	0.000312714	0.00083602	8.97111E-05	0.000510129	0.001842514	0.000822227	0.001079307	0.002126219	0	0.001557232	0.000101488	0.000239505
Bin_metabat_SRR3724366.6	0.002515888	0.001489976	0.001688519	0.012014362	0.004672402	0.006842953	0.017920934	0.002039115	0.005185364	0.018371225	0.006972258	0.009263105	0.004992895	0.003315194	0.005423707	0.001857507	0.001436327	0.046455377	0.012925905	0.010869034	0.008378222	0.003440378	0.002381086	0.002414302	0.001712258	0.010023278	0.007525239	0.004859221	0.002594181	0.001702381	0.001623937	0.07877443	0.012917496	0.006371425	0.0260221	0.006951681	0.008558537	0.002132004	0.001572972	0.009533635	0.008919675	0.011597917	0.003206846	0.005992658	0.017221474	0.002075293	0.001551251	0.005014201	0.007187907	0.028105271	0.007723296	0.007315875	0.009033035	0.003352251	0.052946092	0.006348453	0.014401235	0.007657667	0.008425379	0.0042549	0.002977323	0.021467839	0.006653278	0.001752133	0.001891246	0.002802267	0.065938443	0.007949116	0.027217551	0.003335539	0.003148988	0.004803594	0.008894631	0.002833626	0.003650816	0.00510537	0.001797545	0.002420038	0.002853005	0.002629606	0.001973004	0.014286209	0.002855624	0.012942363	0.004261785
Bin_maxbin_SRR3719708.011	0	0.000247363	0.000242863	0	0	0.000596579	0	0.000296497	0.000741632	0	0.000614175	0	0.000642645	0.000826316	0.000731053	0.000519146	0.000791226	0	0	0.000893667	0.001067157	0.001199223	0.002875	0.008209573	9.72178E-05	0.001010726	0.000773578	0.001093423	0.0034144	0.003477401	0.00823677	0.001214093	0	0	0	0	0.001271785	0.00646674	0.01251303	0.003341289	0.005144138	0.015580671	0	0.001108888	0	0.000682555	0.000411958	0	0	0	0.001306778	0.001142672	0.001254592	0.000899214	0	0.000621222	0	0.001156688	0.001087834	0.00320748	0.001774362	0	0.001204565	0.000664362	0.002559936	0.001001285	0	0.000876203	0.00127639	0.00108561	0.000762523	0.001745746	0.001364331	0.000692054	0.001040281	0	0.000868037	0.004440531	0.007449272	0.001019162	0.001338689	0	0.00602594	0.002213107	0.001971958
Bin_metabat_SRR3724533.29	4.36012E-05	0.000535629	0.001098494	5.78796E-05	0.000282397	0.000551545	0	0.001244487	8.3278E-05	0	0.000832865	0	0	4.61044E-05	0	6.30596E-05	0.000121045	0	0	0	4.01879E-05	0	3.78291E-05	3.77569E-05	0	0	3.6581E-05	5.46413E-05	6.0834E-05	5.71774E-05	8.29043E-05	0	0.00013199	0.000236807	0	0.00014667	0	4.5742E-05	5.49451E-05	5.8773E-05	5.52486E-05	4.66292E-05	0	0.000623114	0	0.000773269	0.000504468	0	0	0	0	0.000178036	0.000527451	0.00091179	0	0.00073976	0.000207637	0.000700245	0.000576756	0.003670161	0.002386484	0.000203865	0.000770024	0.001127724	0.002485179	0.011465025	0	0.001022773	0.000312216	0.003446068	0.001367737	0.007767877	0.000300865	0.000546737	0.001023711	0.000226646	0.00059597	0.001733037	0.000878605	0.001433822	0.001464691	7.78001E-05	0.001110411	0.000179146	0.000334391
Bin_metabat_SRR3719504.28	7.1044E-05	0.002982835	0.00386703	0	0.000116411	0.000774847	0	0.008401193	0.000249398	0	0.000479642	4.05017E-05	0.000250957	0.000632502	0.00042088	0.023646327	0.005205345	0.00011473	5.34694E-05	0.000300805	0.000361996	0.000988543	0.003123904	0.004666121	0	6.24082E-05	0.000291009	0.000605179	0.007893332	0.004457571	0.005749742	0	7.52666E-05	0.000150613	0	9.72059E-05	0.000233495	0.004644695	0.004400122	0.001317186	0.001857652	0.002001405	0	0.001303356	0	0.002536801	0.003942117	4.86532E-05	0.000118192	0	9.29102E-05	0.000441634	0.000773561	0.002798353	0	0.000524613	0	0.000504459	0.000329482	0.001735291	0.002671964	0	0.000857235	0.001520721	0.005203772	0.001239957	0	0.001852059	0	0.00112264	0.002682148	0.000586855	0.000121738	0.001300669	0.001174259	0	0.000371287	0.009002647	0.016347562	0.001865693	0.001869249	0	0.006569941	0.003772517	0.002531757
Bin_metabat_SRR3719654.34	0.000372076	0	0	0.000893697	0.000493116	0.000151178	0.001196113	0	0.000737259	0.000461899	0.000176563	0.000956605	0.000610142	6.31124E-05	0.000306527	0	0	0.000697107	0.000872475	0.000697986	0.000241437	0	0	0	0	0.000804265	0.000436499	4.22473E-05	0	0	0	0.000530682	0.000956524	0.000585605	0.000373734	0.000668818	0.000495435	0	0	8.89148E-05	7.75431E-05	0.000130386	0.000522375	0.000163622	0.000931616	0	0	0.000608098	0.000526564	0.000901972	0.000838102	0.00047078	0.000171074	0	0.001236798	0.000126886	0.000453234	0.000298056	0.000323692	0	0	0.000560071	0.000175036	0	0	0	0.00221631	9.80281E-05	0.000826833	0	0	0	0.000676718	9.02659E-05	0	0.000514416	0	0	0	0	0	0.000866576	0	0.000103025	6.73532E-05
Bin_metabat_SRR3724482.10	0.011148808	0.003839812	0.001436509	0.008656923	0.008277944	0.002801068	0.007187101	0.000927557	0.006250884	0.000497587	0.002173877	0.020709254	0.01209641	0.003359841	0.006910403	0.001313253	0.000917552	0.002053631	0.016986643	0.013034391	0.007264234	0.00229046	0.002050189	0.00177552	0.000377965	0.020896102	0.0106763	0.003837846	0.002117667	0.002150885	0.002430092	0.001301344	0.007959753	0.008972961	0.000980675	0.010730187	0.013594404	0.001777083	0.001256367	0.004807829	0.004263617	0.006117758	0	0.010416169	0.019146699	0.002873003	0.001781153	0.031797401	0.024719068	0.015049359	0.0155064	0.015514495	0.008901896	0.00283501	0.0050879	0.011580612	0.009291677	0.009081399	0.009500658	0.001882236	0.001150299	0.018504017	0.0097645	0.007341691	0.002302781	0.000844842	0.001603237	0.003757989	0.009620892	0.002433232	0.002420428	0.001339197	0.008892929	0.005573859	0.004994244	0.013883407	0.008542696	0.002328796	0.002183676	0.005622189	0.001814646	0.023389698	0.001856917	0.004535312	0.002349613
Bin_maxbin_SRR3719534.047	0	0.001098298	0.001769348	0	0	7.02051E-05	0	0.002194357	0	0	0	0	0	0	0	0.000113892	0.000922949	0	0	0	0	0	0.000104676	0.000117618	0	0	0	0	6.63223E-05	0.000202734	0.000302428	0	0	0	0	0	0	0.000246933	0.000347989	0	5.38472E-05	0	0	0	0	0.000362353	0.000266383	0	0	0	0	0	0	0.000731586	0	0	0	0	0	0.001121307	0.00086538	0	0	0.000138078	0.000294264	0.001019705	0	0.000368448	0	0.00080386	0.000271145	0.000831936	0	0	0.00038184	0	0	0.000330961	0.000309193	0.000337197	0.000961437	0	0.000554099	0.000147314	0.000846655
Bin_metabat_SRR3724645.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379667	0	0.000122649	0	0	6.90501E-05	0.000184875	0	0.000887499	0.001410693	0.000323496	0	0.00139982	0.000179294	0.003725735	0.002616681	0.00126381	0.000168507	0.000316812	0.000568794	0.000164251	0.000380786	0.00094668	0.00041108	0.000484756	0.001318607	0	0.00091463	0	0.000119072
Bin_maxbin_SRR3724465.016	0.016291694	0.022295644	0.027288828	0.004531689	0.016458535	0.032752356	0.003636802	0.027897603	0.013630895	0	0.033529886	0.000330179	0.000727636	0.001977151	0.001048384	0.002950179	0.006933072	0	0.000838681	0.002471913	0.005357971	0.010075634	0.005665695	0.01102628	0.000113686	0.00123237	0.004096725	0.013264766	0.00897399	0.007066269	0.007993813	6.4003E-05	0.006989276	0.012619327	0	0.00944089	0.005054408	0.009456462	0.005938482	0.009227746	0.012524375	0.00430868	0	0.014285329	0.000854972	0.023110514	0.019263145	0.000800434	0.006562037	0.001826071	0.002166503	0.006778953	0.009560906	0.022366383	0.000220994	0.006058046	0.009434256	0.013654426	0.014073888	0.021206583	0.017641427	0.001490561	0.015882716	0.00612519	0.019393273	0.005044912	0	0.003610966	0.00063609	0.005710111	0.005170752	0.00338491	0.006769081	0.026504341	0.04429224	0.004837934	0.016468175	0.02971757	0.045106859	0.018914257	0.036459166	0.002004111	0.037446607	0.014634012	0.010552655
Bin_maxbin_SRR3719478.014	0.011811921	0.005702723	0.002359985	0.003406094	0.007510424	0.010734411	0.002978757	0.002210916	0.004450106	0	0.007627401	0.00101275	0.001382474	0.00102572	0.001260285	0.003005132	0.001621135	0	0.001873067	0.002337968	0.001943967	0.001881362	0.001437616	0.001908051	0	0.001905601	0.002876258	0.001848472	0.002166599	0.001418031	0.001401911	0	0.003050999	0.005042459	0	0.003524005	0.002817659	0.002134992	0.00152698	0.001742093	0.001789137	0.001861785	0	0.007234743	0.001663814	0.002030403	0.002432837	0.001431739	0.003293695	0.001389089	0.001335522	0.003455574	0.001940526	0.001580267	0.00038554	0.004287015	0.009357386	0.009044931	0.010021983	0.001435041	0.001700934	0.001615305	0.008557353	0.002911484	0.003731033	0.001077605	0	0.002046681	0.000783588	0.001483374	0.0021076	0.000918946	0.007519121	0.021285182	0.022125942	0.00786548	0.017633949	0.005393545	0.008232688	0.011314702	0.003568696	0.001353801	0.003567153	0.001913774	0.002017811
Bin_metabat_SRR3719539.64	0	0	6.2477E-05	0	0	0	0	0	0	0.001631717	0	0	0	0	0	0	0	0.000258828	0.000114888	7.50612E-05	0	0	0	0	0.000193109	7.28018E-05	0	0	0	0	2.76234E-05	6.88941E-05	0	0	0.000121653	0	0	0	0	0	0	0	0.001324472	0	0.000137072	0	0	8.74066E-05	8.39599E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99328E-05	0	0	0
Bin_metabat_SRR3719629.105	0.001729522	0.0008909	0.000381577	0.000628436	0.001871486	0.001962641	0.000589416	0.000244095	0.00138771	0	0.001915192	0.001602309	0.002047624	0.000822926	0.001037712	0.001375443	0.00032697	0	0.001749495	0.001821962	0.001700298	0.001331446	0.000942683	0.000831907	0	0.002219405	0.002825908	0.002487932	0.001277911	0.00135695	0.000987612	0	0.000723692	0.001258715	0	0.001297072	0.002188286	0.001059665	0.00069951	0.001179756	0.001289967	0.001079654	0	0.001130725	0.000448896	0.000381854	0.00049142	0.00080279	0.001315978	0.000350148	0.000808261	0.001152537	0.00077812	0.000204593	0	0.000901814	0.001387803	0.00123434	0.001380363	0.000692465	0.000917373	0.000697705	0.001167928	0.000405424	0.000380581	0.000383774	0	0.000500442	0.000631764	0.000271676	0.000322095	0.000169682	0.000719639	0.000898357	0.000943814	0.001300818	0.001756946	0.000479761	0.000655394	0.000733111	0.00047539	0.000746627	0.000620278	0.000320958	0.000214433
Bin_metabat_SRR3724482.58	6.15203E-05	0.000265225	0.000902048	0	0.000157092	0.000290656	0	0.000718998	6.88063E-05	0	0.000249185	0.000172327	0.000369416	0.0012022	0.000781795	0.00055216	0.000853286	0	9.81423E-05	0.000153093	0.000295023	0.000131964	0.000233193	0.000152399	0	8.99972E-05	0.000115309	0.000147642	0.000163939	0.000153478	0.000247851	0	9.44247E-05	0.000165922	0	0.000118958	0.000140937	0.000170365	0.000186608	0.000200846	0.000203017	0.000154378	0	0.00110514	0	0.004653778	0.002637661	0.000226166	0.000438899	0.000198088	0.000123865	0.000372886	0.000885924	0.004323418	0	0.001359419	0	0.000253968	0.000156326	0.000492371	0.000248137	0.000273076	0.000742788	0.002638566	0.002651065	0.000556536	0	0.001093725	0.000280262	0.001121604	0.000886227	0.001077166	0.000136357	0.000113757	0	0	0	0.001337749	0	0.00011417	0	0.000122547	0	8.5791E-05	0.000141454
Bin_metabat_SRR3719653.59	0	0	0	0	0	0	0.000112744	0	0	0.0002778	0	0	0	0	0	0	0	6.05075E-05	0	0	0	0	0	0	0.001151978	0	0	0	0	0	0	0.00267678	0	0	0.003225011	0	0	0	0	0	0	0	0.00026351	0	0	0	0	0	0	0	0	0	0	0	0.000245592	0	0	0	0	0	0	0	0	0	0	0	0.00023164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3719505.12	0	0.000711442	0.001759513	0	0	0	0	0.001547358	0	0	0	0	0	0	0	0	0.00023751	0	0	0	0	0	4.95491E-05	0	0	0	0	0	7.20055E-05	8.24969E-05	9.33393E-05	0	0	0	0	0	0	8.99646E-05	0.000135147	0	5.93229E-05	0	0	0	0	0.000849053	0.000855673	0	0	0	0	0	0	0.00054704	0	0	0	0	0	0.000253441	0.000263043	0	0	9.43927E-05	0.00012932	0.000254166	0	0	0	0	0	0	0	0	0	0	0	0.000107922	0	0	0	0	0	0	0.00010033
Bin_metabat_SRR3724467.23	0.025067299	0.016527208	0.017724496	0.012581011	0.03186178	0.029340316	0.009196208	0.015928857	0.023479457	0.000142278	0.022748858	0.006780917	0.012222734	0.014637924	0.019566196	0.008263817	0.008416613	0.000248167	0.012894706	0.014069599	0.01877606	0.013146196	0.010533149	0.009247549	0.000282041	0.012058518	0.018671798	0.014259186	0.011616559	0.006443416	0.005526527	0.000118909	0.012857173	0.022793084	0.00013203	0.019513616	0.014605017	0.012528174	0.011492212	0.026397322	0.026408635	0.028026428	0	0.018294135	0.009421525	0.018253517	0.018845548	0.015998919	0.021007861	0.006353855	0.009436456	0.017488673	0.017644928	0.014330817	0.000561856	0.021201999	0.016386803	0.014880829	0.015845374	0.009914415	0.010195333	0.012483038	0.015952227	0.020811408	0.012957848	0.001637741	0	0.013970403	0.007330805	0.004118984	0.008098903	0.002913224	0.009539542	0.030698919	0.030028431	0.012980868	0.026358048	0.018143752	0.026663658	0.043520589	0.023164488	0.012500762	0.022858104	0.007486096	0.005439713
Bin_metabat_SRR3724508.2	9.74935E-05	0.003249586	0.006255045	0	0.000116985	0.000222715	0	0.00461144	0.000238399	0	0.00016768	0	0.000131825	0.000611112	0.000265669	0.000517864	0.002263013	0	0	0.000143313	0.000290076	0.000343257	0.000736323	0.000562012	0	7.32216E-05	0.000192074	0.000125472	0.000626298	0.00066923	0.00051673	0	7.29017E-05	0.000108277	0	0.000115969	0.000180923	0.000906559	0.001271252	0.00038052	0.000640051	0.000240358	0	0.000244713	0	0.004756523	0.004498109	0	0.000142042	0.000113205	0.000172865	0.000246564	0.000287433	0.002859987	0	0.000215018	0.000142139	0.00017988	0.000174153	0.002151831	0.002041947	9.58828E-05	0.000215964	0.000898416	0.002021875	0.003769393	0	0.000602934	0.000263704	0.002056137	0.000809946	0.002016942	0	0	0.000151751	0	0	0.00125784	0.000360538	0.000188544	0.000640703	0	0.001397124	0.000107714	0.00028462
Bin_metabat_SRR3719505.90	0	0.000666427	0.001764884	0	0	0	0	0.00109218	0	0	0	0	0	0	0	9.49325E-05	0.000646386	0	0	0	0	0	9.17488E-05	0	0	0	0	0	0.000158339	0.000196365	0.000144439	0	0	0	0	0	0	0.000112427	0.000113253	0	0	0	0	0	0	0.00033463	0.000255207	0	0	0	0	0	0	0.000866622	0	0	0	0	0	0.000510026	0.000388743	0	0	8.54391E-05	0.00048548	0.000485048	0	0.000109113	0	0.000487565	0.000209481	0.00086501	0	0	0	0	0	0.000284602	0	0	0	0	0.000120978	0.00031072	0.000229167
Bin_metabat_SRR3719534.92	0.000169711	0.00102342	0.002459947	0.000528013	0.000517793	0.0008447	0	0.002416802	0.00027649	0	0.001323059	0	0	0.000331218	0.000346237	0.00030008	0.000982451	0	0	0.000394771	0.00052546	0.00034994	0.000528154	0.000500505	0	0.000351435	0.000458716	0.000702451	0.000814509	0.000646837	0.000975881	0	0.00064334	0.000576483	0	0.000470064	0.000502791	0.000636448	0.000815571	0.000828438	0.000825901	0.00075877	0	0.000625843	0	0.001785747	0.001088668	0	0	0	0.000364393	0.000501588	0.00102333	0.00297703	0	0.000151733	0.00042068	0.000704812	0.000583695	0.001530613	0.000915076	0	0.000752822	0.000137576	0.000309485	0.001533327	0	0.000271252	0	0.000416614	0.000216099	0.001224518	0	0.000169302	0.000298251	0	0.000202549	0.000321208	0.000193387	0.000404128	0.001404337	0.000873439	0.000740771	0.001398893	0.001804508
Bin_maxbin_SRR3724308.060	0.001110425	0.00062638	0.000673375	0.000945514	0.001388958	0.001228397	0.001250338	0.000598505	0.001388649	0.000125386	0.000984519	0.001315567	0.00110659	0.000743523	0.001370327	0.000307992	0.000344961	0.000823238	0.001271496	0.001211688	0.001072917	0.000554854	0.000411973	0.000356501	0	0.000874456	0.000958757	0.000632248	0.000443373	0.000245119	0.000213934	0.000340716	0.000880557	0.001108119	0.000634531	0.001019759	0.000855326	0.000494334	0.000438604	0.001253791	0.001219525	0.001515867	0.000389862	0.001947225	0.00234492	0.000816016	0.00076966	0.001147288	0.001271913	0.000972401	0.000692027	0.000857779	0.000885723	0.00062923	0.001565931	0.001018849	0.001165684	0.002503917	0.002220039	0.000453847	0.000431495	0.002157548	0.001705095	0.000837013	0.000535662	0	0.000555292	0.000662739	0.001372156	0.000201288	0.000403549	0	0.001618153	0.00130633	0.001330858	0.001775394	0.00115847	0.000744542	0.001069149	0.001819306	0.00099912	0.001509375	0.000965587	0.000665031	0.000293119
Bin_metabat_SRR3719534.103	0	0.000609534	0.002006235	0	0	0	0	0.001548353	0	0	0	0	0	0	0	0	0.000213651	0	0	0	0	0	0	0	0	0	0	0	6.95003E-05	7.00635E-05	8.36976E-05	0	0	0	0	0	0	7.80606E-05	0	0	0	0	0	0	0	0.000266648	0.000225919	0	0	0	0	0	0	0.000745102	0	0	0	0	0	0.000482173	0.000408252	0	0	9.03073E-05	0.000411716	0.001293453	0	0.000108154	0	0.000719292	0.000225602	0.002410551	0	0	0	0	0	0.000255972	0	0	0	0	0	0	8.01902E-05
Bin_metabat_SRR3719656.90	0	0	0	0.000128689	4.87662E-05	0	0.000534324	5.33781E-05	0.000218893	0.002043139	0	0.000167677	7.68453E-05	0	0.000103598	0	6.28615E-05	0.001109474	0	0	0	0	0	0	0	7.50422E-05	0	0	0	0	4.38602E-05	0.000933042	8.13595E-05	7.01025E-05	0.002087873	8.10997E-05	5.67831E-05	0	0	0	0	0	0.002121466	0	0.000290069	0	0	5.0226E-05	0.000163369	0.000117623	5.84009E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135664	0	0.00045353	0	0	0	0	0	0	0	0	0	0	0	0	0.000129169	0	0	9.83055E-05
Bin_maxbin_SRR3719655.067	0.002548506	8.456E-05	0	0.002772975	0.001597887	0.000180078	0.001934666	0	0.002374618	0	0.000173204	0.000571671	0.000994771	0.000386964	0.000722059	7.4779E-05	0	0	6.26802E-05	0.000137291	7.89247E-05	4.69651E-05	0	0	0	0.000773169	5.6278E-05	0	8.57184E-05	4.57008E-05	0	0	0.00460466	0.002299856	0	0.002509533	8.73802E-05	0	0	0	0	0	0	0.000123311	0.000155324	0	0	0	0.000377421	0.000246602	0.001281874	0.000515423	0	0	0	0	0.000765986	0.000335211	0.000440241	0	0	0.000244795	0.00012822	0	0	0	0	0	0.000328184	0	0	0	0.000334282	0	0.000137923	0.000575264	0.000160492	0	0	0	0	0.000586069	0	0	0
Bin_metabat_SRR3719566.62	0	0	0	0	0	0	0.000139302	0	0	0.001184595	0	3.96478E-05	0	0	5.7644E-05	0	0	0.002004906	0	0	0	0	0	0	0.005035753	0	0	0	0	0	0	0.001075765	3.42866E-05	0	0.000702941	0	5.06632E-05	0	0	0	0	0	0.000346056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07947E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3719625.76	0.000818951	0.000173235	7.36129E-05	0.000813069	0.000776621	0.000296358	0.000861211	4.28252E-05	0.000730348	0	0.00025191	0.00119791	0.001308161	0.000387676	0.00069292	0.000149804	9.58058E-05	0.000107036	0.001202098	0.00096854	0.000527234	0.000126138	6.33435E-05	6.38123E-05	0	0.001315508	0.001007795	0.000196927	9.00523E-05	7.0754E-05	5.69747E-05	4.0293E-05	0.000843863	0.000734549	4.46819E-05	0.000758777	0.000877055	0.000102816	6.43599E-05	0.000383353	0.000324795	0.000515414	0	0.00026083	0.0005734	0	7.11172E-05	0.00080463	0.000556413	0.000433675	0.000760169	0.000592717	0	0	0.000232824	0.000303716	0.000780139	0.000516134	0.000622546	0	0	0.000135812	0.000254078	9.3512E-05	7.40913E-05	0	0	0	0.000295513	0	0	0	0.00055642	0.000614626	0.000386138	0.000595717	0.000516953	9.05779E-05	0.000126345	0.000314782	0	0.000320335	0	0	4.08658E-05
